game_id,season,game_date,home_team,away_team,matchup,home_spread,total_line,home_margin,total_points,home_win,home_covered,over_hit,model_win_prob,model_pred_margin,vegas_win_prob,vegas_pred_margin,model_win_correct,vegas_win_correct,model_ats_pick,model_ats_win,unit_profit,abs_err_model,abs_err_vegas,favorite_side,spread_bucket,season_stage,b2b_status
22400724,2024-25,2025-02-05,OKC,PHX,PHX @ OKC,-12.5,229.5,31,249,1,1,1,0.8344,7.86,0.8057,12.5,1,1,Away,0,-1.0,23.14,18.5,Home favored,Big (11+),Late,Neither/Both
22400725,2024-25,2025-02-05,UTA,GSW,GSW @ UTA,6.5,222.5,3,259,1,1,1,0.3681,-8.63,0.3269,-6.5,0,0,Away,0,-1.0,11.63,9.5,Away favored,Small (3-7),Late,Neither/Both
22400726,2024-25,2025-02-05,DEN,NOP,NOP @ DEN,-11.5,239.5,25,263,1,1,1,0.8103,14.47,0.7862,11.5,1,1,Home,1,0.9091,10.53,13.5,Home favored,Big (11+),Late,Neither/Both
22400727,2024-25,2025-02-05,SAC,ORL,ORL @ SAC,-3.5,218.5,-19,241,0,0,1,0.6864,7.89,0.5954,3.5,0,0,Home,0,-1.0,26.89,22.5,Home favored,Small (3-7),Late,Neither/Both
22400728,2024-25,2025-02-06,BOS,DAL,DAL @ BOS,-12.5,233.5,-7,247,0,0,1,0.7635,5.0,0.8057,12.5,0,0,Away,1,0.9091,12.0,19.5,Home favored,Big (11+),Late,Neither/Both
22400729,2024-25,2025-02-06,MIN,HOU,HOU @ MIN,-0.5,214.5,13,241,1,1,1,0.6247,2.0,0.5138,0.5,1,1,Home,1,0.9091,11.0,12.5,Home favored,Pick'em (0-3),Late,Home on B2B
22400730,2024-25,2025-02-06,DEN,ORL,ORL @ DEN,-6.5,216.5,22,202,1,1,0,0.7914,20.75,0.6731,6.5,1,1,Home,1,0.9091,1.25,15.5,Home favored,Small (3-7),Late,Neither/Both
22400731,2024-25,2025-02-06,LAL,GSW,GSW @ LAL,-4.5,225.5,8,232,1,1,1,0.7719,7.64,0.6219,4.5,1,1,Home,1,0.9091,0.36,3.5,Home favored,Small (3-7),Late,Away on B2B
22400732,2024-25,2025-02-06,POR,SAC,SAC @ POR,1.5,230.5,6,210,1,1,0,0.5862,2.86,0.4588,-1.5,1,0,Home,1,0.9091,3.14,7.5,Away favored,Pick'em (0-3),Late,Away on B2B
22400733,2024-25,2025-02-06,LAC,IND,IND @ LAC,-5.5,230.5,-7,231,0,0,1,0.5451,1.34,0.6478,5.5,0,0,Away,1,0.9091,8.34,12.5,Home favored,Small (3-7),Late,Neither/Both
22400734,2024-25,2025-02-07,CHA,SAS,SAS @ CHA,9.5,230.5,1,233,1,1,1,0.3857,-4.96,0.2561,-9.5,0,0,Home,1,0.9091,5.96,10.5,Away favored,Mid (7-11),Late,Neither/Both
22400735,2024-25,2025-02-07,WAS,CLE,CLE @ WAS,17.5,237.5,-10,258,0,1,1,0.0837,-12.78,0.1137,-17.5,1,1,Home,1,0.9091,2.78,7.5,Away favored,Big (11+),Late,Neither/Both
22400736,2024-25,2025-02-07,ATL,MIL,MIL @ ATL,2.5,238.5,5,225,1,1,0,0.4734,0.58,0.4315,-2.5,0,0,Home,1,0.9091,4.42,7.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400737,2024-25,2025-02-07,BKN,MIA,MIA @ BKN,5.5,209.5,16,188,1,1,0,0.3959,-2.42,0.3522,-5.5,0,0,Home,1,0.9091,18.42,21.5,Away favored,Small (3-7),Late,Neither/Both
22400738,2024-25,2025-02-07,DET,PHI,PHI @ DET,6.5,222.5,13,237,1,1,1,0.5457,-0.12,0.3269,-6.5,1,0,Home,1,0.9091,13.12,19.5,Away favored,Small (3-7),Late,Neither/Both
22400739,2024-25,2025-02-07,OKC,TOR,TOR @ OKC,-18.5,229.5,12,230,1,0,1,0.9139,11.96,0.899,18.5,1,1,Away,1,0.9091,0.04,6.5,Home favored,Big (11+),Late,Neither/Both
22400740,2024-25,2025-02-07,PHX,UTA,UTA @ PHX,-7.5,231.5,8,262,1,1,1,0.7178,10.29,0.6975,7.5,1,1,Home,1,0.9091,2.29,0.5,Home favored,Mid (7-11),Late,Neither/Both
22400741,2024-25,2025-02-08,DAL,HOU,HOU @ DAL,-3.5,227.5,11,221,1,1,0,0.5133,0.1,0.5954,3.5,1,1,Away,0,-1.0,10.9,7.5,Home favored,Small (3-7),Late,Neither/Both
22400742,2024-25,2025-02-08,LAL,IND,IND @ LAL,4.5,230.5,7,241,1,1,1,0.6663,4.41,0.3781,-4.5,1,0,Home,1,0.9091,2.59,11.5,Away favored,Small (3-7),Late,Neither/Both
22400743,2024-25,2025-02-08,ORL,SAS,SAS @ ORL,-2.5,217.5,1,223,1,0,1,0.5383,-1.67,0.5685,2.5,1,1,Away,1,0.9091,2.67,1.5,Home favored,Pick'em (0-3),Late,Away on B2B
22400744,2024-25,2025-02-08,WAS,ATL,ATL @ WAS,6.5,238.5,-14,236,0,0,0,0.2452,0.14,0.3269,-6.5,1,1,Home,0,-1.0,14.14,7.5,Away favored,Small (3-7),Late,Neither/Both
22400745,2024-25,2025-02-08,CHI,GSW,GSW @ CHI,6.5,239.5,-21,243,0,0,1,0.5019,1.88,0.3269,-6.5,0,1,Home,0,-1.0,22.88,14.5,Away favored,Small (3-7),Late,Neither/Both
22400746,2024-25,2025-02-08,MEM,OKC,OKC @ MEM,1.5,244.5,-13,237,0,0,0,0.4514,3.25,0.4588,-1.5,1,1,Home,0,-1.0,16.25,11.5,Away favored,Pick'em (0-3),Late,Away on B2B
22400747,2024-25,2025-02-08,MIN,POR,POR @ MIN,-3.5,212.5,16,212,1,1,0,0.7335,4.26,0.5954,3.5,1,1,Home,1,0.9091,11.74,12.5,Home favored,Small (3-7),Late,Neither/Both
22400748,2024-25,2025-02-08,NYK,BOS,BOS @ NYK,2.5,230.5,-27,235,0,0,1,0.5654,2.39,0.4315,-2.5,0,1,Home,0,-1.0,29.39,24.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400749,2024-25,2025-02-08,PHX,DEN,DEN @ PHX,6.5,233.5,-17,227,0,0,0,0.3754,-10.57,0.3269,-6.5,1,1,Away,1,0.9091,6.43,10.5,Away favored,Small (3-7),Late,Home on B2B
22400750,2024-25,2025-02-08,SAC,NOP,NOP @ SAC,-8.5,239.5,5,241,1,0,1,0.6421,7.29,0.7212,8.5,1,1,Away,1,0.9091,2.29,3.5,Home favored,Mid (7-11),Late,Neither/Both
22400751,2024-25,2025-02-08,LAC,UTA,UTA @ LAC,-17.5,225.5,20,240,1,1,1,0.7752,13.19,0.8863,17.5,1,1,Away,0,-1.0,6.81,2.5,Home favored,Big (11+),Late,Away on B2B
22400752,2024-25,2025-02-09,DET,CHA,CHA @ DET,-11.5,219.5,10,214,1,0,0,0.7181,8.74,0.7862,11.5,1,1,Away,1,0.9091,1.26,1.5,Home favored,Big (11+),Late,Neither/Both
22400753,2024-25,2025-02-09,HOU,TOR,TOR @ HOU,-8.5,222.5,7,181,1,0,0,0.7267,6.6,0.7212,8.5,1,1,Away,1,0.9091,0.4,1.5,Home favored,Mid (7-11),Late,Home on B2B
22400754,2024-25,2025-02-09,MIL,PHI,PHI @ MIL,3.5,228.5,8,262,1,1,1,0.6122,6.33,0.4046,-3.5,1,0,Home,1,0.9091,1.67,11.5,Away favored,Small (3-7),Late,Neither/Both
22400755,2024-25,2025-02-10,CLE,MIN,MIN @ CLE,-7.5,229.5,21,235,1,1,1,0.7491,4.75,0.6975,7.5,1,1,Away,0,-1.0,16.25,13.5,Home favored,Mid (7-11),Late,Neither/Both
22400756,2024-25,2025-02-10,ORL,ATL,ATL @ ORL,-6.5,220.5,-6,218,0,0,0,0.4719,-1.28,0.6731,6.5,1,0,Away,1,0.9091,4.72,12.5,Home favored,Small (3-7),Late,Neither/Both
22400757,2024-25,2025-02-10,WAS,SAS,SAS @ WAS,10.5,237.5,-10,252,0,1,1,0.2636,-4.11,0.2344,-10.5,1,1,Home,1,0.9091,5.89,0.5,Away favored,Mid (7-11),Late,Neither/Both
22400758,2024-25,2025-02-10,BKN,CHA,CHA @ BKN,-4.5,211.5,8,186,1,1,0,0.6423,6.93,0.6219,4.5,1,1,Home,1,0.9091,1.07,3.5,Home favored,Small (3-7),Late,Away on B2B
22400759,2024-25,2025-02-10,MIA,BOS,BOS @ MIA,8.5,210.5,-18,188,0,0,0,0.359,-4.23,0.2788,-8.5,1,1,Home,0,-1.0,13.77,9.5,Away favored,Mid (7-11),Late,Neither/Both
22400760,2024-25,2025-02-10,MIL,GSW,GSW @ MIL,7.5,230.5,-14,236,0,0,1,0.5399,-0.7,0.3025,-7.5,0,1,Home,0,-1.0,13.3,6.5,Away favored,Mid (7-11),Late,Home on B2B
22400761,2024-25,2025-02-10,OKC,NOP,NOP @ OKC,-17.5,231.5,36,238,1,1,1,0.9129,13.26,0.8863,17.5,1,1,Away,0,-1.0,22.74,18.5,Home favored,Big (11+),Late,Neither/Both
22400762,2024-25,2025-02-10,DAL,SAC,SAC @ DAL,1.5,238.5,-1,257,0,1,1,0.6004,-0.86,0.4588,-1.5,0,1,Home,1,0.9091,0.14,0.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400763,2024-25,2025-02-10,DEN,POR,POR @ DEN,-9.5,230.5,29,263,1,1,1,0.7524,13.24,0.7439,9.5,1,1,Home,1,0.9091,15.76,19.5,Home favored,Mid (7-11),Late,Neither/Both
22400768,2024-25,2025-02-10,LAL,UTA,UTA @ LAL,-12.5,235.5,19,245,1,1,1,0.8656,11.31,0.8057,12.5,1,1,Away,0,-1.0,7.69,6.5,Home favored,Big (11+),Late,Neither/Both
22400764,2024-25,2025-02-11,PHI,TOR,TOR @ PHI,-10.5,225.5,-3,209,0,0,0,0.6648,7.69,0.7656,10.5,0,0,Away,1,0.9091,10.69,13.5,Home favored,Mid (7-11),Late,Neither/Both
22400765,2024-25,2025-02-11,IND,NYK,NYK @ IND,2.5,241.5,-13,243,0,0,1,0.5621,3.67,0.4315,-2.5,0,1,Home,0,-1.0,16.67,10.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400766,2024-25,2025-02-11,CHI,DET,DET @ CHI,5.5,237.5,-40,224,0,0,0,0.4732,-2.26,0.3522,-5.5,1,1,Home,0,-1.0,37.74,34.5,Away favored,Small (3-7),Late,Neither/Both
22400767,2024-25,2025-02-11,PHX,MEM,MEM @ PHX,3.5,246.5,-7,231,0,0,0,0.4603,2.22,0.4046,-3.5,1,1,Home,0,-1.0,9.22,3.5,Away favored,Small (3-7),Late,Neither/Both
22400769,2024-25,2025-02-12,BOS,SAS,SAS @ BOS,-7.5,229.5,13,219,1,1,0,0.8029,5.9,0.6975,7.5,1,1,Away,0,-1.0,7.1,5.5,Home favored,Mid (7-11),Late,Neither/Both
22400770,2024-25,2025-02-12,ORL,CHA,CHA @ ORL,-12.5,203.5,16,188,1,1,0,0.671,7.76,0.8057,12.5,1,1,Away,0,-1.0,8.24,3.5,Home favored,Big (11+),Late,Neither/Both
22400771,2024-25,2025-02-12,WAS,IND,IND @ WAS,9.5,242.5,-4,264,0,1,1,0.1816,-5.55,0.2561,-9.5,1,1,Home,1,0.9091,1.55,5.5,Away favored,Mid (7-11),Late,Away on B2B
22400772,2024-25,2025-02-12,BKN,PHI,PHI @ BKN,-1.5,209.5,4,196,1,1,0,0.4674,0.1,0.5412,1.5,0,1,Away,0,-1.0,3.9,2.5,Home favored,Pick'em (0-3),Late,Away on B2B
22400773,2024-25,2025-02-12,NYK,ATL,ATL @ NYK,-8.5,242.5,1,297,1,0,1,0.6907,4.95,0.7212,8.5,1,1,Away,1,0.9091,3.95,7.5,Home favored,Mid (7-11),Late,Home on B2B
22400774,2024-25,2025-02-12,TOR,CLE,CLE @ TOR,12.5,236.5,-23,239,0,0,1,0.1782,-9.5,0.1943,-12.5,1,1,Home,0,-1.0,13.5,10.5,Away favored,Big (11+),Late,Home on B2B
22400775,2024-25,2025-02-12,CHI,DET,DET @ CHI,6.5,237.5,-18,238,0,0,1,0.3666,-5.62,0.3269,-6.5,1,1,Home,0,-1.0,12.38,11.5,Away favored,Small (3-7),Late,Neither/Both
22400776,2024-25,2025-02-12,MIN,MIL,MIL @ MIN,-9.5,218.5,-2,204,0,0,0,0.7103,4.97,0.7439,9.5,0,0,Away,1,0.9091,6.97,11.5,Home favored,Mid (7-11),Late,Neither/Both
22400777,2024-25,2025-02-12,NOP,SAC,SAC @ NOP,5.5,238.5,-8,230,0,0,0,0.343,-4.55,0.3522,-5.5,1,1,Home,0,-1.0,3.45,2.5,Away favored,Small (3-7),Late,Neither/Both
22400778,2024-25,2025-02-12,OKC,MIA,MIA @ OKC,-13.5,221.5,14,216,1,1,0,0.8947,10.74,0.8241,13.5,1,1,Away,0,-1.0,3.26,0.5,Home favored,Big (11+),Late,Neither/Both
22400779,2024-25,2025-02-12,HOU,PHX,PHX @ HOU,-9.5,219.5,8,230,1,0,1,0.6663,6.86,0.7439,9.5,1,1,Away,1,0.9091,1.14,1.5,Home favored,Mid (7-11),Late,Away on B2B
22400780,2024-25,2025-02-12,DEN,POR,POR @ DEN,-8.5,231.5,11,253,1,1,1,0.7866,7.94,0.7212,8.5,1,1,Away,0,-1.0,3.06,2.5,Home favored,Mid (7-11),Late,Neither/Both
22400781,2024-25,2025-02-12,UTA,LAL,LAL @ UTA,9.5,236.5,12,250,1,1,1,0.1841,-13.97,0.2561,-9.5,0,0,Away,0,-1.0,25.97,21.5,Away favored,Mid (7-11),Late,Neither/Both
22400782,2024-25,2025-02-12,DAL,GSW,GSW @ DAL,7.5,235.5,4,218,1,1,0,0.5409,-2.77,0.3025,-7.5,1,0,Home,1,0.9091,6.77,11.5,Away favored,Mid (7-11),Late,Neither/Both
22400783,2024-25,2025-02-12,LAC,MEM,MEM @ LAC,-6.5,235.5,14,242,1,1,1,0.5729,4.14,0.6731,6.5,1,1,Away,0,-1.0,9.86,7.5,Home favored,Small (3-7),Late,Away on B2B
22400784,2024-25,2025-02-13,HOU,GSW,GSW @ HOU,1.5,226.5,-7,203,0,0,0,0.6332,6.86,0.4588,-1.5,0,1,Home,0,-1.0,13.86,5.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400785,2024-25,2025-02-13,NOP,SAC,SAC @ NOP,7.5,235.5,7,273,1,1,1,0.3387,-6.63,0.3025,-7.5,0,0,Home,1,0.9091,13.63,14.5,Away favored,Mid (7-11),Late,Neither/Both
22400786,2024-25,2025-02-13,DAL,MIA,MIA @ DAL,2.5,218.5,5,231,1,1,1,0.6446,4.65,0.4315,-2.5,1,0,Home,1,0.9091,0.35,7.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400787,2024-25,2025-02-13,MIN,OKC,OKC @ MIN,9.5,228.5,15,217,1,1,0,0.3684,-7.11,0.2561,-9.5,0,0,Home,1,0.9091,22.11,24.5,Away favored,Mid (7-11),Late,Neither/Both
22401004,2024-25,2025-02-13,UTA,LAC,LAC @ UTA,9.5,230.5,-4,236,0,1,1,0.283,-8.75,0.2561,-9.5,1,1,Home,1,0.9091,4.75,5.5,Away favored,Mid (7-11),Late,Neither/Both
22400524,2024-25,2025-02-19,LAL,CHA,CHA @ LAL,-13.5,230.5,-3,197,0,0,0,0.8805,13.87,0.8241,13.5,0,0,Home,0,-1.0,16.87,16.5,Home favored,Big (11+),Late,Neither/Both
22400788,2024-25,2025-02-20,IND,MEM,MEM @ IND,-0.5,250.5,14,240,1,1,0,0.5194,1.37,0.5138,0.5,1,1,Home,1,0.9091,12.63,13.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400789,2024-25,2025-02-20,PHI,BOS,BOS @ PHI,6.5,225.5,-20,228,0,0,1,0.3013,-3.38,0.3269,-6.5,1,1,Home,0,-1.0,16.62,13.5,Away favored,Small (3-7),Late,Neither/Both
22400790,2024-25,2025-02-20,ATL,ORL,ORL @ ATL,1.5,222.5,-6,222,0,0,0,0.6269,4.3,0.4588,-1.5,0,1,Home,0,-1.0,10.3,4.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400791,2024-25,2025-02-20,BKN,CLE,CLE @ BKN,12.5,225.5,-13,207,0,0,0,0.1865,-6.82,0.1943,-12.5,1,1,Home,0,-1.0,6.18,0.5,Away favored,Big (11+),Late,Neither/Both
22400792,2024-25,2025-02-20,NYK,CHI,CHI @ NYK,-10.5,244.5,2,224,1,0,0,0.7905,11.28,0.7656,10.5,1,1,Home,0,-1.0,9.28,8.5,Home favored,Mid (7-11),Late,Neither/Both
22400793,2024-25,2025-02-20,MIL,LAC,LAC @ MIL,1.5,227.5,6,226,1,1,0,0.4892,-1.21,0.4588,-1.5,0,0,Home,1,0.9091,7.21,7.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400794,2024-25,2025-02-20,DEN,CHA,CHA @ DEN,-18.5,227.5,14,244,1,0,1,0.9408,19.81,0.899,18.5,1,1,Home,0,-1.0,5.81,4.5,Home favored,Big (11+),Late,Away on B2B
22400795,2024-25,2025-02-20,SAS,PHX,PHX @ SAS,2.5,238.5,11,229,1,1,0,0.4588,4.01,0.4315,-2.5,0,0,Home,1,0.9091,6.99,13.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400796,2024-25,2025-02-20,POR,LAL,LAL @ POR,1.5,225.5,-8,212,0,0,0,0.5173,1.98,0.4588,-1.5,0,1,Home,0,-1.0,9.98,6.5,Away favored,Pick'em (0-3),Late,Away on B2B
22400797,2024-25,2025-02-21,CLE,NYK,NYK @ CLE,-7.5,241.5,37,247,1,1,1,0.7503,8.03,0.6975,7.5,1,1,Home,1,0.9091,28.97,29.5,Home favored,Mid (7-11),Late,Neither/Both
22400798,2024-25,2025-02-21,ORL,MEM,MEM @ ORL,1.5,225.5,-1,209,0,1,0,0.4081,-0.73,0.4588,-1.5,1,1,Home,1,0.9091,0.27,0.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400799,2024-25,2025-02-21,WAS,MIL,MIL @ WAS,5.5,230.5,-3,205,0,1,0,0.3441,-4.57,0.3522,-5.5,1,1,Home,1,0.9091,1.57,2.5,Away favored,Small (3-7),Late,Away on B2B
22400800,2024-25,2025-02-21,TOR,MIA,MIA @ TOR,3.5,218.5,-9,231,0,0,1,0.4511,-1.49,0.4046,-3.5,1,1,Home,0,-1.0,7.51,5.5,Away favored,Small (3-7),Late,Neither/Both
22400801,2024-25,2025-02-21,HOU,MIN,MIN @ HOU,-4.5,222.5,6,236,1,1,1,0.5237,0.63,0.6219,4.5,1,1,Away,0,-1.0,5.37,1.5,Home favored,Small (3-7),Late,Neither/Both
22400802,2024-25,2025-02-21,SAS,DET,DET @ SAS,4.5,234.5,-15,235,0,0,1,0.3394,-2.45,0.3781,-4.5,1,1,Home,0,-1.0,12.55,10.5,Away favored,Small (3-7),Late,Home on B2B
22400803,2024-25,2025-02-21,DAL,NOP,NOP @ DAL,-5.5,235.5,8,214,1,1,0,0.7139,9.15,0.6478,5.5,1,1,Home,1,0.9091,1.15,2.5,Home favored,Small (3-7),Late,Neither/Both
22400804,2024-25,2025-02-21,UTA,OKC,OKC @ UTA,15.5,233.5,-23,237,0,0,1,0.135,-15.91,0.1425,-15.5,1,1,Away,1,0.9091,7.09,7.5,Away favored,Big (11+),Late,Neither/Both
22400805,2024-25,2025-02-21,SAC,GSW,GSW @ SAC,2.5,236.5,-24,240,0,0,1,0.5133,1.7,0.4315,-2.5,0,1,Home,0,-1.0,25.7,21.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400806,2024-25,2025-02-22,CHI,PHX,PHX @ CHI,5.5,240.5,-4,238,0,1,0,0.3779,-0.91,0.3522,-5.5,1,1,Home,1,0.9091,3.09,1.5,Away favored,Small (3-7),Late,Neither/Both
22400807,2024-25,2025-02-22,PHI,BKN,BKN @ PHI,-11.5,212.5,-2,208,0,0,0,0.6337,6.49,0.7862,11.5,0,0,Away,1,0.9091,8.49,13.5,Home favored,Big (11+),Late,Neither/Both
22400808,2024-25,2025-02-22,DEN,LAL,LAL @ DEN,-6.5,243.5,-23,223,0,0,0,0.6622,-0.72,0.6731,6.5,0,0,Away,1,0.9091,22.28,29.5,Home favored,Small (3-7),Late,Neither/Both
22400809,2024-25,2025-02-22,UTA,HOU,HOU @ UTA,8.5,228.5,9,239,1,1,1,0.2789,-3.11,0.2788,-8.5,0,0,Home,1,0.9091,12.11,17.5,Away favored,Mid (7-11),Late,Neither/Both
22400810,2024-25,2025-02-22,POR,CHA,CHA @ POR,-6.5,227.5,53,229,1,1,1,0.7285,8.34,0.6731,6.5,1,1,Home,1,0.9091,44.66,46.5,Home favored,Small (3-7),Late,Neither/Both
22400811,2024-25,2025-02-23,BOS,NYK,NYK @ BOS,-7.5,231.5,13,223,1,1,0,0.7504,6.86,0.6975,7.5,1,1,Away,0,-1.0,6.14,5.5,Home favored,Mid (7-11),Late,Neither/Both
22400812,2024-25,2025-02-23,GSW,DAL,DAL @ GSW,-9.5,228.5,24,228,1,1,0,0.5968,3.93,0.7439,9.5,1,1,Away,0,-1.0,20.07,14.5,Home favored,Mid (7-11),Late,Neither/Both
22400813,2024-25,2025-02-23,IND,LAC,LAC @ IND,-3.5,226.5,18,240,1,1,1,0.6058,1.55,0.5954,3.5,1,1,Away,0,-1.0,16.45,14.5,Home favored,Small (3-7),Late,Neither/Both
22400814,2024-25,2025-02-23,ATL,DET,DET @ ATL,1.5,238.5,-5,291,0,0,1,0.5105,1.08,0.4588,-1.5,0,1,Home,0,-1.0,6.08,3.5,Away favored,Pick'em (0-3),Late,Neither/Both
22400815,2024-25,2025-02-23,ORL,WAS,WAS @ ORL,-13.5,215.5,20,200,1,1,0,0.7532,4.82,0.8241,13.5,1,1,Away,0,-1.0,15.18,6.5,Home favored,Big (11+),Late,Neither/Both
22400816,2024-25,2025-02-23,TOR,PHX,PHX @ TOR,2.5,229.5,18,236,1,1,1,0.3893,-3.39,0.4315,-2.5,0,0,Away,0,-1.0,21.39,20.5,Away favored,Pick'em (0-3),Late,Away on B2B
22400817,2024-25,2025-02-23,MIL,MIA,MIA @ MIL,-3.5,220.5,7,233,1,1,1,0.5831,3.44,0.5954,3.5,1,1,Away,0,-1.0,3.56,3.5,Home favored,Small (3-7),Late,Neither/Both
22400818,2024-25,2025-02-23,NOP,SAS,SAS @ NOP,-2.5,242.5,18,210,1,1,0,0.4214,-4.92,0.5685,2.5,0,1,Away,0,-1.0,22.92,15.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400819,2024-25,2025-02-23,CLE,MEM,MEM @ CLE,-5.5,247.5,6,252,1,1,1,0.8105,5.76,0.6478,5.5,1,1,Home,1,0.9091,0.24,0.5,Home favored,Small (3-7),Late,Neither/Both
22400820,2024-25,2025-02-23,MIN,OKC,OKC @ MIN,8.5,227.5,-7,253,0,1,1,0.3939,-2.72,0.2788,-8.5,1,1,Home,1,0.9091,4.28,1.5,Away favored,Mid (7-11),Late,Neither/Both
22400821,2024-25,2025-02-24,DET,LAC,LAC @ DET,-2.5,220.5,9,203,1,1,0,0.6005,4.39,0.5685,2.5,1,1,Home,1,0.9091,4.61,6.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400822,2024-25,2025-02-24,IND,DEN,DEN @ IND,3.5,245.5,-9,241,0,0,0,0.4502,-2.44,0.4046,-3.5,1,1,Home,0,-1.0,6.56,5.5,Away favored,Small (3-7),Late,Home on B2B
22400823,2024-25,2025-02-24,PHI,CHI,CHI @ PHI,-5.5,233.5,-32,252,0,0,1,0.6065,4.4,0.6478,5.5,0,0,Away,1,0.9091,36.4,37.5,Home favored,Small (3-7),Late,Neither/Both
22400824,2024-25,2025-02-24,WAS,BKN,BKN @ WAS,1.5,218.5,8,206,1,1,0,0.3419,-3.82,0.4588,-1.5,0,0,Away,0,-1.0,11.82,9.5,Away favored,Pick'em (0-3),Late,Home on B2B
22400825,2024-25,2025-02-24,ATL,MIA,MIA @ ATL,-2.5,232.5,12,184,1,1,0,0.571,2.21,0.5685,2.5,1,1,Away,0,-1.0,9.79,9.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400826,2024-25,2025-02-24,OKC,MIN,MIN @ OKC,-12.5,227.5,-3,259,0,0,1,0.8285,7.0,0.8057,12.5,0,0,Away,1,0.9091,10.0,15.5,Home favored,Big (11+),Late,Neither/Both
22400827,2024-25,2025-02-24,UTA,POR,POR @ UTA,7.5,232.5,-2,226,0,1,0,0.3796,-7.16,0.3025,-7.5,1,1,Home,1,0.9091,5.16,5.5,Away favored,Mid (7-11),Late,Neither/Both
22400828,2024-25,2025-02-24,SAC,CHA,CHA @ SAC,-10.5,232.5,42,218,1,1,0,0.761,9.04,0.7656,10.5,1,1,Away,0,-1.0,32.96,31.5,Home favored,Mid (7-11),Late,Neither/Both
22400829,2024-25,2025-02-25,TOR,BOS,BOS @ TOR,10.5,226.5,-10,212,0,1,0,0.1928,-6.98,0.2344,-10.5,1,1,Home,1,0.9091,3.02,0.5,Away favored,Mid (7-11),Late,Neither/Both
22400830,2024-25,2025-02-25,ORL,CLE,CLE @ ORL,6.5,217.5,-40,204,0,0,0,0.2632,-7.14,0.3269,-6.5,1,1,Away,1,0.9091,32.86,33.5,Away favored,Small (3-7),Late,Neither/Both
22400831,2024-25,2025-02-25,HOU,MIL,MIL @ HOU,-2.5,228.5,3,197,1,1,0,0.6324,1.7,0.5685,2.5,1,1,Away,0,-1.0,1.3,0.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400832,2024-25,2025-02-25,MEM,PHX,PHX @ MEM,-6.5,245.5,3,299,1,0,1,0.6908,6.8,0.6731,6.5,1,1,Home,0,-1.0,3.8,3.5,Home favored,Small (3-7),Late,Neither/Both
22400833,2024-25,2025-02-25,NOP,SAS,SAS @ NOP,-2.5,239.5,6,212,1,1,0,0.4779,-2.73,0.5685,2.5,0,1,Away,0,-1.0,8.73,3.5,Home favored,Pick'em (0-3),Late,Neither/Both
22400834,2024-25,2025-02-25,GSW,CHA,CHA @ GSW,-17.5,217.5,36,220,1,1,1,0.8769,14.5,0.8863,17.5,1,1,Away,0,-1.0,21.5,18.5,Home favored,Big (11+),Late,Away on B2B
22400835,2024-25,2025-02-25,LAL,DAL,DAL @ LAL,-8.5,231.5,8,206,1,0,0,0.7616,5.88,0.7212,8.5,1,1,Away,1,0.9091,2.12,0.5,Home favored,Mid (7-11),Late,Neither/Both
22400836,2024-25,2025-02-26,DET,BOS,BOS @ DET,4.5,224.5,20,214,1,1,0,0.446,-1.23,0.3781,-4.5,0,0,Home,1,0.9091,21.23,24.5,Away favored,Small (3-7),Late,Away on B2B
22400837,2024-25,2025-02-26,IND,TOR,TOR @ IND,-11.5,233.5,20,202,1,1,0,0.7711,14.96,0.7862,11.5,1,1,Home,1,0.9091,5.04,8.5,Home favored,Big (11+),Late,Away on B2B
22400838,2024-25,2025-02-26,NYK,PHI,PHI @ NYK,-8.5,227.5,5,215,1,0,0,0.7197,8.0,0.7212,8.5,1,1,Away,1,0.9091,3.0,3.5,Home favored,Mid (7-11),Late,Neither/Both
22400839,2024-25,2025-02-26,WAS,POR,POR @ WAS,6.5,232.5,-8,250,0,0,1,0.3053,-7.53,0.3269,-6.5,1,1,Away,1,0.9091,0.47,1.5,Away favored,Small (3-7),Late,Neither/Both
22400840,2024-25,2025-02-26,BKN,OKC,OKC @ BKN,16.5,217.5,-8,250,0,1,1,0.1823,-8.38,0.1275,-16.5,1,1,Home,1,0.9091,0.38,8.5,Away favored,Big (11+),Late,Neither/Both
22400841,2024-25,2025-02-26,MIA,ATL,ATL @ MIA,-3.5,228.5,22,240,1,1,1,0.4991,-2.39,0.5954,3.5,0,1,Away,0,-1.0,24.39,18.5,Home favored,Small (3-7),Late,Neither/Both
